RA30;CODIGO_AVALIACAO;CODIGO_SEGMENTO_PISTA;ICP_PD;ACEITABILIDADE;OBSERVACAO;ICP_AV;MES;ANO;AVALIACAO_COMPLEMENTAR;DATA_AVALIACAO;TOTAL_PD_AV;CODIGO_ICP_CT;CODIGO_MR_PREVISTA;CODIGO_FUNCIONARIO_DIGITADOR;CODIGO_FUNCIONARIO_AVALIADOR;QTDE_DEF;DATA_DIG;ID_DIGITADOR;OBS1;ICP_SE;TOTAL_SE;PONTOS_SE;CODIGO_PARAM_CHECAGEM;CODIGO_TP_AVALIACAO;TOTAL_PD;
1;20029;18930;89;S;;80;10;2010;Nao;22/10/10;7;4;1;1;4;5;25/10/10;;;85;;;1;1;11;
1;20030;18931;77,5;S;;75;10;2010;Nao;22/10/10;14;4;2;1;4;9;25/10/10;;;80;;;1;1;22,5;
1;20032;18932;95;S;;90;10;2010;Nao;22/10/10;2;5;1;1;4;1;25/10/10;;;95;;;1;1;5;
1;20039;18933;78,5;S;;75;10;2010;Nao;22/10/10;12;4;2;1;4;7;26/10/10;;;80;;;1;1;21,5;
1;19796;18934;87,5;S;;80;10;2010;Nao;21/10/10;9;4;2;1;4;5;22/10/10;;;85;;;1;1;12,5;
1;19797;18935;80;S;;75;10;2010;Nao;21/10/10;12;4;2;1;4;8;22/10/10;;;80;;;1;1;20;
1;19798;18936;84,5;S;;80;10;2010;Nao;21/10/10;7;4;1;1;4;4;22/10/10;;;85;;;1;1;15,5;
1;19805;18937;80,5;S;;80;10;2010;Nao;21/10/10;9;4;1;1;4;6;22/10/10;;;85;;;1;1;19,5;
1;19806;18938;76,5;S;;75;10;2010;Nao;21/10/10;12;4;2;1;4;8;22/10/10;;;80;;;1;1;23,5;
1;19791;18939;79,5;S;;75;10;2010;Nao;21/10/10;11;4;2;1;4;6;22/10/10;;;80;;;1;1;20,5;
1;19807;18940;86,5;S;;80;10;2010;Nao;21/10/10;6;4;1;1;4;4;22/10/10;;;85;;;1;1;13,5;
1;19826;18941;81,5;S;;80;10;2010;Nao;21/10/10;9;4;1;1;4;6;22/10/10;;;85;;;1;1;18,5;
1;19628;18942;82,5;S;;80;10;2010;Nao;19/10/10;8;4;1;1;4;5;20/10/10;;;85;;;1;1;17,5;
1;18351;18943;80,5;S;;80;10;2010;Nao;05/10/10;9;4;1;1;4;6;06/10/10;;;85;;;1;1;19,5;
1;18353;18944;82,5;S;;80;10;2010;Nao;05/10/10;8;4;1;1;4;4;06/10/10;;;85;;;1;1;17,5;
1;18355;18945;82,5;S;;80;10;2010;Nao;05/10/10;8;4;1;1;4;5;06/10/10;;;85;;;1;1;17,5;
1;19439;18946;90,5;S;;85;10;2010;Nao;15/10/10;4;4;1;1;4;3;19/10/10;;;90;;;1;1;9,5;
1;19364;18947;80,5;S;;80;10;2010;Nao;18/10/10;9;4;1;1;4;6;19/10/10;;;85;;;1;1;19,5;
1;19442;18948;84,5;S;;80;10;2010;Nao;15/10/10;7;4;1;1;4;4;19/10/10;;;85;;;1;1;15,5;
1;15894;13724;85;S;;90;9;2010;Nao;01/09/10;7;4;1;1;7;7;08/09/10;;;90;;;1;1;15;
1;15859;13725;91;S;;90;8;2010;Nao;31/08/10;4;4;1;1;7;4;06/09/10;;;90;;;1;1;9;
1;15854;13726;89;S;;90;8;2010;Nao;31/08/10;5;4;1;1;7;4;06/09/10;;;90;;;1;1;11;
1;16102;13727;88,5;S;;90;9;2010;Nao;02/09/10;5;4;1;1;7;3;09/09/10;;;90;;;1;1;11,5;
1;15890;13728;95;S;;85;9;2010;Nao;01/09/10;2;4;1;1;7;2;06/09/10;;;90;;;1;1;5;
1;15888;13729;87;S;;85;9;2010;Nao;01/09/10;6;4;1;1;7;4;06/09/10;;;85;;;1;1;13;
1;15893;13730;85;S;;85;9;2010;Nao;01/09/10;9;4;2;1;7;8;06/09/10;;;85;;;1;1;15;
1;15895;13731;91;S;;85;9;2010;Nao;01/09/10;4;4;1;1;7;3;08/09/10;;;90;;;1;1;9;
1;15896;13732;91;S;;90;9;2010;Nao;01/09/10;4;4;1;1;7;4;08/09/10;;;90;;;1;1;9;
1;15897;13733;91;S;;90;9;2010;Nao;01/09/10;4;4;1;1;7;4;08/09/10;;;90;;;1;1;9;
1;15898;13734;87;S;;85;9;2010;Nao;01/09/10;6;4;1;1;7;6;08/09/10;;;85;;;1;1;13;
1;16874;13735;95;S;;85;9;2010;Nao;17/09/10;2;4;1;1;7;2;20/09/10;;;90;;;1;1;5;
1;16975;13736;86;S;;80;9;2010;Nao;17/09/10;6;4;3;1;4;3;20/09/10;;;85;;;1;1;14;
1;16978;13737;86;S;;80;9;2010;Nao;17/09/10;6;4;3;1;4;3;20/09/10;;;85;;;1;1;14;
1;16977;13738;84;S;;80;9;2010;Nao;17/09/10;7;4;3;1;4;3;20/09/10;;;85;;;1;1;16;
1;16990;13739;84;S;;80;9;2010;Nao;20/09/10;7;4;3;1;4;4;21/09/10;;;85;;;1;1;16;
1;16995;13740;90;S;;85;9;2010;Nao;20/09/10;4;4;3;1;4;3;21/09/10;;;85;;;1;1;10;
1;15918;13741;87;S;;80;9;2010;Nao;01/09/10;6;4;1;1;7;5;08/09/10;;;85;;;1;1;13;
1;15916;13742;95;S;;90;9;2010;Nao;01/09/10;2;4;1;1;7;2;08/09/10;;;90;;;1;1;5;
1;15919;13743;91;S;;85;9;2010;Nao;01/09/10;4;4;1;1;7;3;08/09/10;;;90;;;1;1;9;
1;15914;13744;91;S;;90;9;2010;Nao;01/09/10;4;4;1;1;7;3;08/09/10;;;90;;;1;1;9;
1;16827;13745;92,5;S;;75;9;2010;Nao;16/09/10;3;4;1;1;7;2;20/09/10;;;80;;;3;1;7,5;
1;12927;13746;95;S;;85;7;2010;Nao;26/07/10;2;4;1;1;7;2;27/07/10;;;90;;;1;1;5;
1;12928;13747;87,5;S;;80;7;2010;Nao;26/07/10;6;4;2;1;7;8;27/07/10;;;85;;;1;1;12,5;
1;12923;13748;93;S;;85;7;2010;Nao;26/07/10;3;4;1;1;7;3;27/07/10;;;90;;;1;1;7;
1;13345;13749;91;S;;85;7;2010;Nao;30/07/10;4;4;1;1;7;4;02/08/10;;;90;;;1;1;9;
1;41778;13750;83,5;S;;75;6;2011;Nao;28/06/11;13;4;2;24;4;7;29/06/11;;;80;;;1;1;16,5;
1;15790;13751;86;S;;80;8;2010;Nao;31/08/10;6;4;3;1;4;4;06/09/10;;;85;;;1;1;14;
1;15781;13752;87;S;;85;8;2010;Nao;31/08/10;6;4;1;1;4;4;06/09/10;;;90;;;1;1;13;
1;15780;13753;90,5;S;;85;8;2010;Nao;31/08/10;4;4;1;1;4;3;06/09/10;;;90;;;1;1;9,5;
1;15722;13754;86,5;S;;85;8;2010;Nao;30/08/10;6;4;1;1;4;4;02/09/10;;;90;;;1;1;13,5;
1;15733;13755;89;S;;80;8;2010;Nao;30/08/10;6;4;1;1;4;5;03/09/10;;;85;;;1;1;11;
1;15789;13756;84,5;S;;80;8;2010;Nao;31/08/10;7;4;1;1;4;4;06/09/10;;;85;;;1;1;15,5;
1;15837;13757;86,5;S;;80;8;2010;Nao;31/08/10;6;4;1;1;4;4;06/09/10;;;85;;;1;1;13,5;
1;15735;13758;92,5;S;;80;8;2010;Nao;30/08/10;3;4;1;1;4;2;03/09/10;;;85;;;2;1;7,5;
1;15734;13759;87;S;;80;8;2010;Nao;30/08/10;9;4;2;1;4;5;03/09/10;;;85;;;1;1;13;
1;21534;13760;77;S;;75;11;2010;Nao;12/11/10;15;4;2;1;4;8;17/11/10;;;80;;;1;1;23;
1;21533;13761;78,5;S;;75;11;2010;Nao;12/11/10;13;4;2;1;4;7;17/11/10;;;80;;;1;1;21,5;
1;21431;13762;91;S;;85;11;2010;Nao;10/11/10;4;4;1;1;7;4;16/11/10;;;90;;;1;1;9;
1;21531;13763;83,5;S;;75;11;2010;Nao;12/11/10;11;4;2;1;4;7;17/11/10;;;80;;;1;1;16,5;
1;21330;13764;76,5;S;;75;11;2010;Nao;11/11/10;15;4;2;1;7;8;16/11/10;;;80;;;1;1;23,5;
1;21434;13765;93;S;;85;11;2010;Nao;10/11/10;3;4;1;1;7;3;16/11/10;;;90;;;1;1;7;
1;21425;13766;91;S;;90;11;2010;Nao;10/11/10;4;4;1;1;7;3;16/11/10;;;90;;;1;1;9;
1;21433;13767;93;S;;85;11;2010;Nao;10/11/10;3;4;1;1;7;3;16/11/10;;;90;;;1;1;7;
1;21424;13768;93;S;;90;11;2010;Nao;10/11/10;3;4;1;1;7;3;16/11/10;;;90;;;1;1;7;
1;21304;13769;95;S;;90;11;2010;Nao;11/11/10;2;4;1;1;7;2;12/11/10;;;90;;;1;1;5;
1;21432;13770;95;S;;85;11;2010;Nao;10/11/10;2;4;1;1;7;2;16/11/10;;;90;;;1;1;5;
1;17149;13771;82;S;;85;9;2010;Nao;21/09/10;8;4;3;1;4;5;22/09/10;;;85;;;1;1;18;
1;16637;13772;75;S;;80;9;2010;Nao;15/09/10;11;4;3;1;4;6;16/09/10;;;80;;;1;1;25;
1;17150;13773;75,5;S;;80;9;2010;Nao;21/09/10;11;4;3;1;4;7;22/09/10;;;80;;;1;1;24,5;
1;16352;13774;85;S;;85;9;2010;Nao;09/09/10;7;4;3;1;7;7;13/09/10;;;85;;;1;1;15;
1;15541;13775;92,5;S;;90;8;2010;Nao;30/08/10;3;4;1;1;7;2;31/08/10;;;90;;;1;1;7,5;
1;16320;13776;80,5;S;;80;9;2010;Nao;08/09/10;9;4;1;1;4;5;13/09/10;;;85;;;1;1;19,5;
1;16278;13777;78,5;S;;77;9;2010;Nao;08/09/10;12;4;2;1;4;8;13/09/10;;;82;;;1;1;21,5;
1;16280;13778;79;S;;75;9;2010;Nao;08/09/10;14;4;3;1;4;8;13/09/10;;;80;;;1;1;21;
1;16281;13779;78;S;;75;9;2010;Nao;08/09/10;12;4;3;1;4;8;13/09/10;;;80;;;1;1;22;
1;16279;13780;84,5;S;;80;9;2010;Nao;08/09/10;10;4;3;1;4;6;13/09/10;;;85;;;1;1;15,5;
1;42208;13781;67;S;;55;7;2011;Nao;01/07/11;21;3;2;24;7;13;04/07/11;;;65;;;1;1;33;
1;17152;13782;79,5;S;;85;9;2010;Nao;21/09/10;9;4;3;1;4;4;22/09/10;;;85;;;2;1;20,5;
1;16642;13783;80,5;S;;80;9;2010;Nao;15/09/10;9;4;1;1;4;6;16/09/10;;;85;;;1;1;19,5;
1;16633;13784;83;S;;85;9;2010;Nao;15/09/10;7;4;3;1;4;3;16/09/10;;;85;;;1;1;17;
1;21068;13785;77,5;S;;75;11;2010;Nao;09/11/10;10;4;3;1;4;6;10/11/10;;;80;;;1;1;22,5;
1;21074;13786;84,5;S;;80;11;2010;Nao;09/11/10;7;4;1;1;4;4;10/11/10;;;85;;;1;1;15,5;
1;21075;13787;84,5;S;;80;11;2010;Nao;09/11/10;7;4;1;1;4;4;10/11/10;;;85;;;1;1;15,5;
1;21062;13788;86,5;S;;85;11;2010;Nao;09/11/10;6;4;1;1;4;4;10/11/10;;;85;;;1;1;13,5;
1;21063;13789;86,5;S;Recolocar alguns meio-fios;85;11;2010;Nao;09/11/10;6;4;1;1;4;4;10/11/10;;;85;;;1;1;13,5;
1;21060;13790;87;S;;85;11;2010;Nao;09/11/10;6;4;1;1;4;4;10/11/10;;;90;;;1;1;13;
1;21454;13791;86,5;S;;85;11;2010;Nao;12/11/10;6;4;1;1;4;3;16/11/10;;;85;;;1;1;13,5;
1;21476;13792;92,5;S;;90;11;2010;Nao;12/11/10;3;4;1;1;4;2;16/11/10;;;90;;;1;1;7,5;
1;12031;13799;95,5;S;;90;7;2010;Nao;14/07/10;2;5;1;1;4;2;15/07/10;;;95;;;1;1;4,5;
1;22086;13806;88,5;S;;90;11;2010;Nao;25/11/10;5;4;1;1;4;3;29/08/10;;;90;;;1;1;11,5;
1;22087;13807;86;S;;85;11;2010;Nao;25/11/10;6;4;1;1;4;3;29/08/10;;;85;;;1;1;14;
1;21946;13808;84,5;S;;85;11;2010;Nao;23/11/10;7;4;1;1;4;4;24/11/10;;;85;;;1;1;15,5;
1;14430;13810;81;S;;80;8;2010;Nao;11/08/10;10;4;2;1;4;7;12/08/10;;;85;;;1;1;19;
1;14316;13812;86;S;;88;8;2010;Nao;11/08/10;7;4;2;1;7;5;12/08/10;;;88;;;1;1;14;
1;22098;13813;91;S;;90;11;2010;Nao;25/11/10;4;4;1;1;4;3;29/08/10;;;90;;;1;1;9;
1;14827;13814;78;S;Correcao + preventiva;80;8;2010;Nao;17/08/10;10;4;2;1;4;7;18/08/10;;;85;;;2;1;22;
1;21978;13815;80;S;;85;11;2010;Nao;23/11/10;9;4;3;1;4;6;24/11/10;;;85;;;1;1;20;
1;14375;13816;91;S;;85;8;2010;Nao;11/08/10;4;4;1;1;7;4;12/08/10;;;90;;;1;1;9;
1;14364;13817;95;S;;85;8;2010;Nao;11/08/10;2;4;1;1;7;2;;;;90;;;1;1;5;
1;14360;13818;95;S;;85;8;2010;Nao;11/08/10;2;4;1;1;7;2;12/08/10;;;90;;;1;1;5;
1;21983;13819;73,5;S;Correcao + preventiva;80;11;2010;Nao;23/11/10;12;4;2;1;4;8;24/11/10;;;80;;;2;1;26,5;
1;19305;15244;84,5;S;;85;10;2010;Nao;15/10/10;7;4;1;1;4;4;18/10/10;;;85;;;1;1;15,5;
1;18772;15245;88,5;S;;85;10;2010;Nao;08/10/10;5;4;1;1;4;3;11/10/10;;;90;;;1;1;11,5;
1;19312;15246;95;S;;90;10;2010;Nao;15/10/10;2;4;1;1;4;2;18/10/10;;;90;;;1;1;5;
1;18935;15247;88;S;;80;10;2010;Nao;11/10/10;6;4;2;1;7;6;14/10/10;;;85;;;1;1;12;
1;21503;15248;85;S;;85;11;2010;Nao;12/11/10;15;4;1;1;4;0;16/11/10;;;85;;;1;1;15;
1;18885;15249;83,5;S;;80;10;2010;Nao;11/10/10;8;4;1;1;7;7;13/10/10;;;80;;;1;1;16,5;
1;19285;15250;76,5;S;;80;10;2010;Nao;15/10/10;12;4;1;1;4;6;18/10/10;;;85;;;2;1;23,5;
1;18838;15252;93;S;;90;10;2010;Nao;11/10/10;3;4;1;1;4;3;13/10/10;;;90;;;1;1;7;
1;19318;15253;91;S;;90;10;2010;Nao;15/10/10;4;4;1;1;4;3;18/10/10;;;90;;;1;1;9;
1;19327;15254;93;S;;90;10;2010;Nao;14/10/10;3;4;1;1;4;3;19/10/10;;;90;;;1;1;7;
1;19209;15255;88,5;S;;85;10;2010;Nao;14/10/10;5;4;1;1;7;5;15/10/10;;;85;;;1;1;11,5;
1;42616;15258;74;S;;75;7;2011;Nao;06/07/11;12;4;4;24;4;7;07/07/11;;;80;;;2;1;26;
1;20291;15259;83,5;S;;75;10;2010;Nao;26/10/10;8;4;3;1;7;6;27/10/10;;;80;;;1;1;16,5;
1;19251;15260;84,5;S;;80;10;2010;Nao;14/10/10;7;4;1;1;4;4;15/10/10;;;85;;;1;1;15,5;
1;19249;15261;86;S;;80;10;2010;Nao;14/10/10;6;4;1;1;4;3;15/10/10;;;85;;;1;1;14;
1;19315;15262;91;S;;90;10;2010;Nao;15/10/10;4;4;1;1;4;3;18/10/10;;;90;;;1;1;9;
1;19325;15263;84,5;S;;85;10;2010;Nao;14/10/10;8;4;1;1;4;5;19/10/10;;;85;;;1;1;15,5;
1;19465;15264;84,5;S;;65;10;2010;Nao;15/10/10;7;4;3;1;7;7;19/10/10;;;75;;;2;1;15,5;
1;19259;15266;81;S;;75;10;2010;Nao;14/10/10;12;4;1;1;4;8;15/10/10;;;80;;;1;1;19;
1;21741;15267;75;S;;80;11;2010;Nao;18/11/10;11;4;3;1;4;6;19/11/10;;;80;;;1;1;25;
1;19308;15268;86,5;S;;85;10;2010;Nao;15/10/10;6;4;1;1;4;3;18/10/10;;;85;;;1;1;13,5;
1;18886;15269;91;S;;85;10;2010;Nao;11/10/10;4;4;1;1;7;3;13/10/10;;;85;;;2;1;9;
1;18834;15270;89;S;;90;10;2010;Nao;11/10/10;5;4;1;1;4;4;13/10/10;;;90;;;1;1;11;
1;19309;15272;87,5;S;;85;10;2010;Nao;15/10/10;7;4;1;1;4;4;18/10/10;;;85;;;1;1;12,5;
1;19311;15273;92,5;S;;90;10;2010;Nao;15/10/10;3;4;1;1;4;2;18/10/10;;;90;;;1;1;7,5;
1;18977;15274;93;S;;85;10;2010;Nao;11/10/10;3;4;1;1;7;3;14/10/10;;;85;;;2;1;7;
1;19260;15275;84;S;;80;10;2010;Nao;14/10/10;8;4;2;1;4;4;15/10/10;;;85;;;1;1;16;
1;18880;15276;88;S;;80;10;2010;Nao;11/10/10;6;4;1;1;7;4;13/10/10;;;85;;;1;1;12;
1;19721;15277;84,5;S;;80;10;2010;Nao;20/10/10;7;4;1;1;4;4;21/10/10;;;85;;;1;1;15,5;
1;19708;15278;84,5;S;Recolocar alguns meio-fios.;85;10;2010;Nao;20/10/10;7;4;1;1;4;4;21/10/10;;;85;;;1;1;15,5;
1;19371;15279;86,5;S;;85;10;2010;Nao;18/10/10;6;4;1;1;4;3;19/10/10;;;85;;;1;1;13,5;
1;19225;15280;91;S;;85;10;2010;Nao;14/10/10;4;4;1;1;7;4;15/10/10;;;90;;;1;1;9;
1;19635;15281;70;S;;70;10;2010;Nao;19/10/10;30;4;1;1;7;0;20/10/10;;;70;;;1;1;30;
1;19466;15282;82,5;S;;80;10;2010;Nao;15/10/10;8;4;1;1;7;8;19/10/10;;;80;;;1;1;17,5;
1;19408;15283;87,5;S;;85;10;2010;Nao;18/10/10;7;4;1;1;4;4;19/10/10;;;85;;;1;1;12,5;
1;19867;15284;82,5;S;;80;10;2010;Nao;20/10/10;8;4;1;1;7;5;22/10/10;;;80;;;1;1;17,5;
1;18832;15285;87,5;S;;85;10;2010;Nao;11/10/10;7;4;1;1;4;4;13/10/10;;;85;;;1;1;12,5;
1;19407;15286;87,5;S;;85;10;2010;Nao;18/10/10;7;4;1;1;4;4;19/10/10;;;85;;;1;1;12,5;
1;19868;15287;89;S;;85;10;2010;Nao;20/10/10;5;4;1;1;7;4;22/10/10;;;85;;;1;1;11;
1;19885;15288;88,5;S;;80;10;2010;Nao;20/10/10;5;4;1;1;7;5;22/10/10;;;80;;;2;1;11,5;
1;19865;15289;91;S;;85;10;2010;Nao;20/10/10;4;4;1;1;7;4;22/10/10;;;85;;;2;1;9;
1;19559;15290;82,5;S;;75;10;2010;Nao;18/10/10;8;4;1;1;7;9;20/10/10;;;80;;;1;1;17,5;
1;19354;15291;90,5;S;;80;10;2010;Nao;18/10/10;4;4;1;1;7;4;19/10/10;;;80;;;3;1;9,5;
1;19382;15292;84,5;S;;85;10;2010;Nao;18/10/10;7;4;1;1;4;4;19/10/10;;;85;;;1;1;15,5;
1;19381;15293;93;S;;90;10;2010;Nao;18/10/10;3;4;1;1;4;3;19/10/10;;;90;;;1;1;7;
1;19383;15294;85;S;;85;10;2010;Nao;18/10/10;8;4;1;1;4;4;19/10/10;;;85;;;1;1;15;
1;19319;15295;75,5;S;;75;10;2010;Nao;15/10/10;11;4;2;1;4;6;18/10/10;;;80;;;1;1;24,5;
1;19547;15296;84,5;S;;75;10;2010;Nao;18/10/10;7;4;1;1;7;5;20/10/10;;;80;;;1;1;15,5;
1;19545;15297;91;S;;90;10;2010;Nao;18/10/10;4;4;1;1;7;4;20/10/10;;;90;;;1;1;9;
1;19884;15298;91;S;;90;10;2010;Nao;20/10/10;4;4;1;1;7;4;22/10/10;;;90;;;1;1;9;
1;19581;15300;87;S;;85;10;2010;Nao;19/10/10;8;4;1;1;4;4;20/10/10;;;85;;;1;1;13;
1;19595;15301;79,5;S;;80;10;2010;Nao;19/10/10;9;4;3;1;4;4;20/10/10;;;85;;;2;1;20,5;
1;19037;15302;87,5;S;;85;10;2010;Nao;13/10/10;7;4;1;1;4;4;14/10/10;;;85;;;1;1;12,5;
1;19038;15305;92,5;S;;90;10;2010;Nao;13/10/10;3;4;1;1;4;2;14/10/10;;;90;;;1;1;7,5;
1;19220;15306;84,5;S;;80;10;2010;Nao;14/10/10;7;4;1;1;7;5;15/10/10;;;80;;;1;1;15,5;
1;19405;15307;82,5;S;;85;10;2010;Nao;18/10/10;9;4;2;1;4;5;19/10/10;;;85;;;1;1;17,5;
1;19864;15308;88,5;S;;80;10;2010;Nao;20/10/10;5;4;1;1;7;5;22/10/10;;;80;;;2;1;11,5;
1;19869;15309;86,5;S;;80;10;2010;Nao;20/10/10;6;4;1;1;7;5;22/10/10;;;80;;;2;1;13,5;
1;19542;15310;91;S;;85;10;2010;Nao;18/10/10;4;4;1;1;7;4;20/10/10;;;90;;;1;1;9;
1;19380;15311;91;S;;90;10;2010;Nao;18/10/10;4;4;1;1;4;3;19/10/10;;;90;;;1;1;9;
1;19406;15312;84,5;S;;85;10;2010;Nao;18/10/10;7;4;1;1;4;4;19/10/10;;;85;;;1;1;15,5;
1;19580;15314;86,5;S;;85;10;2010;Nao;19/10/10;6;4;1;1;4;3;20/10/10;;;85;;;1;1;13,5;
1;19863;15315;93;S;;90;10;2010;Nao;20/10/10;3;4;1;1;7;3;22/10/10;;;90;;;1;1;7;
1;19034;15316;88,5;S;;90;10;2010;Nao;13/10/10;5;4;1;1;4;3;14/10/10;;;90;;;1;1;11,5;
1;19036;15317;87,5;S;;85;10;2010;Nao;13/10/10;7;4;1;1;4;4;14/10/10;;;85;;;1;1;12,5;
1;19623;15319;70;S;;70;10;2010;Nao;19/10/10;30;4;1;1;7;0;20/10/10;;;70;;;1;1;30;
1;20394;15320;90,5;S;;90;10;2010;Nao;27/10/10;4;4;1;1;4;3;28/10/10;;;90;;;1;1;9,5;
1;42175;15323;83;S;;60;7;2011;Nao;01/07/11;11;4;2;24;7;7;04/07/11;;;70;;;3;1;17;
1;18370;15324;88,5;S;;85;10;2010;Nao;05/10/10;5;4;1;1;4;3;06/10/10;;;90;;;1;1;11,5;
1;19174;15325;84,5;S;;77;10;2010;Nao;14/10/10;7;4;1;1;7;5;15/10/10;;;82;;;1;1;15,5;
1;18784;15327;87,5;S;;85;10;2010;Nao;08/10/10;7;4;1;1;4;4;13/10/10;;;85;;;1;1;12,5;
1;18524;15328;87,5;S;;85;10;2010;Nao;06/10/10;7;4;1;1;4;4;07/10/10;;;85;;;1;1;12,5;
1;18522;15329;91;S;;90;10;2010;Nao;06/10/10;4;4;1;1;4;3;07/10/10;;;90;;;1;1;9;
1;21752;15330;73;S;;80;11;2010;Nao;18/11/10;12;4;3;1;4;7;19/11/10;;;80;;;2;1;27;
1;19141;15331;50;S;;50;10;2010;Nao;13/10/10;50;3;3;1;7;0;15/10/10;;;50;;;1;1;50;
1;19060;15334;93;S;;90;10;2010;Nao;13/10/10;3;4;1;1;7;3;14/10/10;;;90;;;1;1;7;
1;18545;15335;88,5;S;;90;10;2010;Nao;06/10/10;5;4;1;1;4;3;07/10/10;;;90;;;1;1;11,5;
1;18511;15336;83,5;S;;85;10;2010;Nao;06/10/10;9;4;3;1;4;5;07/10/10;;;85;;;1;1;16,5;
1;18779;15337;89;S;;90;10;2010;Nao;08/10/10;5;4;1;1;4;3;11/10/10;;;90;;;1;1;11;
1;18659;15338;85;S;;85;10;2010;Nao;07/10/10;8;4;1;1;4;4;08/10/10;;;85;;;1;1;15;
1;19144;15339;50;S;;50;10;2010;Nao;13/10/10;50;3;3;1;7;0;15/10/10;;;50;;;1;1;50;
1;19142;15340;95;S;;90;10;2010;Nao;13/10/10;2;4;1;1;7;2;15/10/10;;;90;;;1;1;5;
1;14802;16850;89;S;;85;8;2010;Nao;16/08/10;5;4;1;1;7;4;17/08/10;;;90;;;1;1;11;
1;15023;16851;89;S;;90;8;2010;Nao;18/08/10;5;4;1;1;7;6;19/08/10;;;90;;;1;1;11;
1;15224;16852;86,5;S;;85;8;2010;Nao;24/08/10;6;4;1;1;4;4;25/08/10;;;90;;;1;1;13,5;
1;14855;16853;84,5;S;;85;8;2010;Nao;17/08/10;7;4;1;1;4;4;18/08/10;;;85;;;1;1;15,5;
1;14856;16854;84,5;S;Escoamento de agua limitado;85;8;2010;Nao;17/08/10;7;4;1;1;4;4;18/08/10;;;85;;;1;1;15,5;
1;14854;16855;79,5;S;Correcao junto ao poco de visita;85;8;2010;Nao;17/08/10;11;4;2;1;4;5;18/08/10;;;85;;;2;1;20,5;
1;14857;16856;80,5;S;;85;8;2010;Nao;17/08/10;9;4;2;1;4;6;18/08/10;;;85;;;1;1;19,5;
1;14860;16857;88,5;S;;90;8;2010;Nao;17/08/10;5;4;1;1;4;3;18/08/10;;;90;;;1;1;11,5;
1;15131;16858;91;S;;90;8;2010;Nao;19/08/10;4;4;1;1;7;4;20/08/10;;;90;;;1;1;9;
1;15342;16859;84,5;S;;85;8;2010;Nao;25/08/10;7;4;1;1;4;4;26/08/10;;;85;;;1;1;15,5;
1;15244;16860;84;S;;80;8;2010;Nao;24/08/10;7;4;1;1;4;4;25/08/10;;;85;;;1;1;16;
1;15276;16861;89;S;;85;8;2010;Nao;24/08/10;5;4;1;1;7;4;25/08/10;;;90;;;1;1;11;
1;15598;16862;87;S;;85;8;2010;Nao;30/08/10;6;4;1;1;7;6;01/09/10;;;85;;;1;1;13;
1;13476;16870;75,5;S;;85;8;2010;Nao;02/08/10;11;4;2;1;4;5;03/08/10;;;85;;;2;1;24,5;
1;13477;16871;86,5;S;;85;8;2010;Nao;02/08/10;9;4;2;1;4;6;03/08/10;;;85;;;1;1;13,5;
1;13097;16872;90;S;Recolocar alguns meio-fios.;85;7;2010;Nao;28/07/10;4;4;1;1;4;2;29/07/10;;;90;;;1;1;10;
1;18148;16875;95;S;;75;10;2010;Nao;01/10/10;2;4;1;1;7;2;04/10/10;;;80;;;3;1;5;
1;19300;16877;95;S;;85;10;2010;Nao;15/10/10;2;4;1;1;4;2;18/10/10;;;90;;;1;1;5;
1;18720;16878;93;S;;85;10;2010;Nao;07/10/10;3;4;1;1;4;2;08/10/10;;;90;;;1;1;7;
1;18972;16879;93;S;;85;10;2010;Nao;11/10/10;3;4;1;1;7;3;14/10/10;;;90;;;1;1;7;
1;19033;16880;92,5;S;;85;10;2010;Nao;13/10/10;3;4;1;1;4;2;14/10/10;;;90;;;1;1;7,5;
1;19939;16881;93;S;;90;10;2010;Nao;21/10/10;3;4;1;1;7;4;25/10/10;;;90;;;1;1;7;
1;19916;16882;93;S;;85;10;2010;Nao;21/10/10;3;4;1;1;7;3;25/10/10;;;90;;;1;1;7;
1;20287;16883;88,5;S;;75;10;2010;Nao;26/10/10;5;4;3;1;7;4;27/10/10;;;80;;;2;1;11,5;
1;20185;16884;88,5;S;;80;10;2010;Nao;25/10/10;5;4;1;1;7;5;26/10/10;;;80;;;2;1;11,5;
1;20711;16885;93;S;;85;11;2010;Nao;01/11/10;3;4;1;1;7;3;03/11/10;;;90;;;1;1;7;
1;22265;16887;79,5;S;;80;12;2010;Nao;02/12/10;10;4;2;1;7;6;02/09/10;;;85;;;2;1;20,5;
1;22267;16888;82,5;S;;85;12;2010;Nao;02/12/10;8;4;1;1;7;4;02/09/10;;;90;;;2;1;17,5;
1;15692;16889;74,5;S;;75;8;2010;Nao;27/08/10;12;4;2;1;7;11;02/09/10;;;80;;;2;1;25,5;
1;42322;16890;72,5;S;;60;7;2011;Nao;04/07/11;15;3;2;24;7;10;05/07/11;;;70;;;1;1;27,5;
1;15560;16891;93;S;;80;8;2010;Nao;30/08/10;6;4;3;1;7;4;31/08/10;;;85;;;2;1;7;
1;15724;16892;84,5;S;;85;8;2010;Nao;30/08/10;7;4;1;1;4;4;02/09/10;;;85;;;1;1;15,5;
